,market_comparison,Shift,Correlation
342,binance/ETHUSDT - ftx/ETH-PERP,-6,-0.01033886190585246
343,binance/ETHUSDT - ftx/ETH-PERP,-5,-0.01910818153499209
344,binance/ETHUSDT - ftx/ETH-PERP,-4,0.0036234055425436655
345,binance/ETHUSDT - ftx/ETH-PERP,-3,-0.00033172981204385946
346,binance/ETHUSDT - ftx/ETH-PERP,-2,-0.04593675445454464
347,binance/ETHUSDT - ftx/ETH-PERP,-1,0.11631297146832158
348,binance/ETHUSDT - ftx/ETH-PERP,0,0.659840467044573
349,binance/ETHUSDT - ftx/ETH-PERP,1,0.20475149701059533
350,binance/ETHUSDT - ftx/ETH-PERP,2,-0.008605998178415515
351,binance/ETHUSDT - ftx/ETH-PERP,3,0.0025136767826783087
352,binance/ETHUSDT - ftx/ETH-PERP,4,0.006672523420239947
353,binance/ETHUSDT - ftx/ETH-PERP,5,-0.014730398122801087
354,binance/ETHUSDT - ftx/ETH-PERP,6,0.0036151248991769056
355,binance/ETHUSDT - ftx/ETH-PERP,7,0.012083186286935528
356,binance/ETHUSDT - ftx/ETH-PERP,8,-0.0010499971027530966
357,binance/ETHUSDT - ftx/ETH-PERP,9,0.0015665538042174186
358,binance/ETHUSDT - ftx/ETH-PERP,10,0.009726329918505548
359,binance/ETHUSDT - ftx/ETH-PERP,11,0.005264141521270711
360,binance/ETHUSDT - ftx/ETH-PERP,12,-0.0008057396764980451
361,binance/ETHUSDT - ftx/ETH-PERP,13,-0.00030116514083263466
362,binance/ETHUSDT - ftx/ETH-PERP,14,0.006803374972272591
363,binance/ETHUSDT - ftx/ETH-PERP,15,0.009188962657681252
364,binance/ETHUSDT - ftx/ETH-PERP,16,-0.003894542990396402
365,binance/ETHUSDT - ftx/ETH-PERP,17,0.0073467038381822
366,binance/ETHUSDT - ftx/ETH-PERP,18,0.007782871781792371
367,binance/ETHUSDT - ftx/ETH-PERP,19,-0.0027328618242067858
368,binance/ETHUSDT - ftx/ETH-PERP,20,0.00214036989719385
369,binance/ETHUSDT - ftx/ETH/USD,-20,-0.008606591217043044
370,binance/ETHUSDT - ftx/ETH/USD,-19,-0.0015640866839706782
371,binance/ETHUSDT - ftx/ETH/USD,-18,-0.0085932761032143
372,binance/ETHUSDT - ftx/ETH/USD,-17,0.004771082824719144
373,binance/ETHUSDT - ftx/ETH/USD,-16,-0.01422375885926595
374,binance/ETHUSDT - ftx/ETH/USD,-15,0.009407305935704652
375,binance/ETHUSDT - ftx/ETH/USD,-14,0.00471853339839554
376,binance/ETHUSDT - ftx/ETH/USD,-13,-0.008747783915246617
377,binance/ETHUSDT - ftx/ETH/USD,-12,0.015701635280614634
378,binance/ETHUSDT - ftx/ETH/USD,-11,0.006026125227005754
379,binance/ETHUSDT - ftx/ETH/USD,-10,-0.0042740507068489645
380,binance/ETHUSDT - ftx/ETH/USD,-9,-0.012717575428475679
381,binance/ETHUSDT - ftx/ETH/USD,-8,0.005970609447646847
382,binance/ETHUSDT - ftx/ETH/USD,-7,-0.006548983658951503
383,binance/ETHUSDT - ftx/ETH/USD,-6,-0.012071864237584249
384,binance/ETHUSDT - ftx/ETH/USD,-5,-0.012792475861848077
385,binance/ETHUSDT - ftx/ETH/USD,-4,-0.00846091679101107
386,binance/ETHUSDT - ftx/ETH/USD,-3,-0.002498146700353498
387,binance/ETHUSDT - ftx/ETH/USD,-2,0.0012881737092947094
388,binance/ETHUSDT - ftx/ETH/USD,-1,0.02881520885751188
389,binance/ETHUSDT - ftx/ETH/USD,0,0.1723250247347013
390,binance/ETHUSDT - ftx/ETH/USD,1,0.04992888793017625
391,binance/ETHUSDT - ftx/ETH/USD,2,0.0019963003952067214
392,binance/ETHUSDT - ftx/ETH/USD,3,0.010321984887965768
393,binance/ETHUSDT - ftx/ETH/USD,4,0.0019041692456711588
394,binance/ETHUSDT - ftx/ETH/USD,5,0.0009887963001639897
395,binance/ETHUSDT - ftx/ETH/USD,6,0.0017350924443807886
396,binance/ETHUSDT - ftx/ETH/USD,7,-0.00047251217123821845
397,binance/ETHUSDT - ftx/ETH/USD,8,-0.00570523076390397
398,binance/ETHUSDT - ftx/ETH/USD,9,0.0003249537074721828
399,binance/ETHUSDT - ftx/ETH/USD,10,0.01603487355171986
400,binance/ETHUSDT - ftx/ETH/USD,11,-0.0075117389255441695
401,binance/ETHUSDT - ftx/ETH/USD,12,-0.005350039157553673
402,binance/ETHUSDT - ftx/ETH/USD,13,0.00469652085339503
403,binance/ETHUSDT - ftx/ETH/USD,14,0.00027593980817852806
404,binance/ETHUSDT - ftx/ETH/USD,15,-0.0037227923795610865
405,binance/ETHUSDT - ftx/ETH/USD,16,0.005293405392498945
406,binance/ETHUSDT - ftx/ETH/USD,17,0.006895278983461423
407,binance/ETHUSDT - ftx/ETH/USD,18,-0.005879022158523245
408,binance/ETHUSDT - ftx/ETH/USD,19,0.00507491410694387
409,binance/ETHUSDT - ftx/ETH/USD,20,0.0009730148517250621
410,binance/ETHUSDT - gate-io/ETH_USDT,-20,0.0008959976385416921
411,binance/ETHUSDT - gate-io/ETH_USDT,-19,-0.013585812616352187
412,binance/ETHUSDT - gate-io/ETH_USDT,-18,-0.008236045095786536
413,binance/ETHUSDT - gate-io/ETH_USDT,-17,0.0009445295633729234
414,binance/ETHUSDT - gate-io/ETH_USDT,-16,-0.011989075793087924
415,binance/ETHUSDT - gate-io/ETH_USDT,-15,0.007673553962370774
416,binance/ETHUSDT - gate-io/ETH_USDT,-14,0.000568624567785601
417,binance/ETHUSDT - gate-io/ETH_USDT,-13,0.003715058140252509
418,binance/ETHUSDT - gate-io/ETH_USDT,-12,-0.0006224800142605964
419,binance/ETHUSDT - gate-io/ETH_USDT,-11,0.01085683100327228
420,binance/ETHUSDT - gate-io/ETH_USDT,-10,0.0055666512958983455
421,binance/ETHUSDT - gate-io/ETH_USDT,-9,0.004609729463235837
422,binance/ETHUSDT - gate-io/ETH_USDT,-8,-0.010491776329781554
423,binance/ETHUSDT - gate-io/ETH_USDT,-7,-0.0036714073796638596
424,binance/ETHUSDT - gate-io/ETH_USDT,-6,-0.01646666210834633
425,binance/ETHUSDT - gate-io/ETH_USDT,-5,-0.014096997702427037
426,binance/ETHUSDT - gate-io/ETH_USDT,-4,0.002610209786881462
427,binance/ETHUSDT - gate-io/ETH_USDT,-3,0.011238461897057685
428,binance/ETHUSDT - gate-io/ETH_USDT,-2,-0.016611048193738664
429,binance/ETHUSDT - gate-io/ETH_USDT,-1,0.135704621664156
430,binance/ETHUSDT - gate-io/ETH_USDT,0,0.7204323770521897
431,binance/ETHUSDT - gate-io/ETH_USDT,1,0.19261035874547391
432,binance/ETHUSDT - gate-io/ETH_USDT,2,-0.0031100785719474218
433,binance/ETHUSDT - gate-io/ETH_USDT,3,0.00138159292323672
434,binance/ETHUSDT - gate-io/ETH_USDT,4,-0.008053795012830633
435,binance/ETHUSDT - gate-io/ETH_USDT,5,-0.00012893683838224418
436,binance/ETHUSDT - gate-io/ETH_USDT,6,-0.010759238365547066
437,binance/ETHUSDT - gate-io/ETH_USDT,7,0.004785600189486512
438,binance/ETHUSDT - gate-io/ETH_USDT,8,-0.011535840055289605
439,binance/ETHUSDT - gate-io/ETH_USDT,9,-0.015264570663378952
440,binance/ETHUSDT - gate-io/ETH_USDT,10,0.015237772097907281
441,binance/ETHUSDT - gate-io/ETH_USDT,11,0.013314658018888719
442,binance/ETHUSDT - gate-io/ETH_USDT,12,-0.0027169381138812234
443,binance/ETHUSDT - gate-io/ETH_USDT,13,0.0031778698042622877
444,binance/ETHUSDT - gate-io/ETH_USDT,14,0.0012216534215541263
445,binance/ETHUSDT - gate-io/ETH_USDT,15,0.005965631153204197
446,binance/ETHUSDT - gate-io/ETH_USDT,16,0.004065279286993272
447,binance/ETHUSDT - gate-io/ETH_USDT,17,-0.01175400292804536
448,binance/ETHUSDT - gate-io/ETH_USDT,18,-0.0029811135857291922
449,binance/ETHUSDT - gate-io/ETH_USDT,19,-0.011755744957730541
450,binance/ETHUSDT - gate-io/ETH_USDT,20,-0.001450715524258233
451,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-20,-0.00014397119840297784
452,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-19,-0.015936830998477747
453,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-18,-0.015282055816468633
454,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-17,0.0020752596674916248
455,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-16,-0.008586411433055309
456,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-15,0.005545372007942443
457,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-14,0.0067136162386596246
458,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-13,-0.00899446112181012
459,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-12,0.008949766133831492
460,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-11,0.012475502260425236
461,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-10,0.014699678929826652
462,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-9,-0.011757872345864031
463,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-8,-0.015800303319714687
464,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-7,0.007441879290365454
465,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-6,-0.018181337433645823
466,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-5,-0.023757150480946003
467,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-4,0.008070660977221594
468,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-3,0.0009589514809962783
469,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-2,-0.020262266850752074
470,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,-1,0.23016382553506176
471,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,0,0.9770610703821396
472,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,1,0.1594564648180934
473,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,2,-0.023925382501414218
474,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,3,0.0026371256010254435
475,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,4,0.004788204861908993
476,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,5,-0.02260410660368305
477,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,6,-0.020389363864285946
478,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,7,0.007613093821668628
479,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,8,-0.017388495059422526
480,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,9,-0.009766570905279565
481,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,10,0.014546703114474108
482,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,11,0.013918166438430565
483,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,12,-0.004322792038749659
484,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,13,0.0001378899385245812
485,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,14,0.004860554415227529
486,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,15,0.00755479885897238
487,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,16,-0.007447167852000963
488,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,17,0.0008024428090832804
489,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,18,-0.01052878442488657
490,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,19,-0.01495019900574293
491,binance/ETHUSDT - okex-swap/ETH-USDT-SWAP,20,0.003000266774993737
492,binance/ETHUSDT - okex/ETH-USDT,-20,-0.0010067358535716304
493,binance/ETHUSDT - okex/ETH-USDT,-19,-0.012920881643360237
494,binance/ETHUSDT - okex/ETH-USDT,-18,-0.014721880755717186
495,binance/ETHUSDT - okex/ETH-USDT,-17,-0.0007523255981716582
496,binance/ETHUSDT - okex/ETH-USDT,-16,-0.005654752817949185
497,binance/ETHUSDT - okex/ETH-USDT,-15,0.00536522780036947
498,binance/ETHUSDT - okex/ETH-USDT,-14,0.004616653199306508
499,binance/ETHUSDT - okex/ETH-USDT,-13,-0.00901918823280282
500,binance/ETHUSDT - okex/ETH-USDT,-12,0.009753153469776336
501,binance/ETHUSDT - okex/ETH-USDT,-11,0.013770236727206623
502,binance/ETHUSDT - okex/ETH-USDT,-10,0.012098409977360003
503,binance/ETHUSDT - okex/ETH-USDT,-9,-0.013612601758414411
504,binance/ETHUSDT - okex/ETH-USDT,-8,-0.015087824830438587
505,binance/ETHUSDT - okex/ETH-USDT,-7,0.012661794005453647
506,binance/ETHUSDT - okex/ETH-USDT,-6,-0.027263439815124472
507,binance/ETHUSDT - okex/ETH-USDT,-5,-0.01880616040216308
508,binance/ETHUSDT - okex/ETH-USDT,-4,0.010326452360978181
509,binance/ETHUSDT - okex/ETH-USDT,-3,-0.0017091938402851138
510,binance/ETHUSDT - okex/ETH-USDT,-2,-0.018932480138377363
511,binance/ETHUSDT - okex/ETH-USDT,-1,0.21536217529925047
512,binance/ETHUSDT - okex/ETH-USDT,0,0.9624100456204906
513,binance/ETHUSDT - okex/ETH-USDT,1,0.16945820441573992
514,binance/ETHUSDT - okex/ETH-USDT,2,-0.020291708284830193
515,binance/ETHUSDT - okex/ETH-USDT,3,0.0019884827818526514
516,binance/ETHUSDT - okex/ETH-USDT,4,0.008032644726159142
517,binance/ETHUSDT - okex/ETH-USDT,5,-0.024930076061265693
518,binance/ETHUSDT - okex/ETH-USDT,6,-0.0210580780744818
519,binance/ETHUSDT - okex/ETH-USDT,7,0.008005408383972509
520,binance/ETHUSDT - okex/ETH-USDT,8,-0.01562435628357218
521,binance/ETHUSDT - okex/ETH-USDT,9,-0.010402292022592392
522,binance/ETHUSDT - okex/ETH-USDT,10,0.01225351837571281
523,binance/ETHUSDT - okex/ETH-USDT,11,0.01472549088231405
524,binance/ETHUSDT - okex/ETH-USDT,12,0.0010436936165880179
525,binance/ETHUSDT - okex/ETH-USDT,13,-0.0015969734693243812
526,binance/ETHUSDT - okex/ETH-USDT,14,0.0010858814268243488
527,binance/ETHUSDT - okex/ETH-USDT,15,0.010925465386859253
528,binance/ETHUSDT - okex/ETH-USDT,16,-0.0066999449983141425
529,binance/ETHUSDT - okex/ETH-USDT,17,-0.004518428938062186
530,binance/ETHUSDT - okex/ETH-USDT,18,-0.00821188926587919
531,binance/ETHUSDT - okex/ETH-USDT,19,-0.013543961521186141
532,binance/ETHUSDT - okex/ETH-USDT,20,0.003131338584136093
533,bitstamp/ETHUSD - ftx/ETH-PERP,-20,-0.00025379330888022255
534,bitstamp/ETHUSD - ftx/ETH-PERP,-19,-0.0048923424692335835
535,bitstamp/ETHUSD - ftx/ETH-PERP,-18,0.0010095637990453464
536,bitstamp/ETHUSD - ftx/ETH-PERP,-17,0.0006268718338363785
537,bitstamp/ETHUSD - ftx/ETH-PERP,-16,-0.010140778628808477
538,bitstamp/ETHUSD - ftx/ETH-PERP,-15,0.010870355981266922
539,bitstamp/ETHUSD - ftx/ETH-PERP,-14,0.0023432034942990634
540,bitstamp/ETHUSD - ftx/ETH-PERP,-13,-0.002092258019154418
541,bitstamp/ETHUSD - ftx/ETH-PERP,-12,-0.012821204888926945
542,bitstamp/ETHUSD - ftx/ETH-PERP,-11,0.012200542490867059
543,bitstamp/ETHUSD - ftx/ETH-PERP,-10,0.0005071345640615613
544,bitstamp/ETHUSD - ftx/ETH-PERP,-9,-0.03505459609320116
545,bitstamp/ETHUSD - ftx/ETH-PERP,-8,-0.011071457954853236
546,bitstamp/ETHUSD - ftx/ETH-PERP,-7,-0.005320433458634334
547,bitstamp/ETHUSD - ftx/ETH-PERP,-6,-0.006139148086443992
548,bitstamp/ETHUSD - ftx/ETH-PERP,-5,-0.01606301885477584
549,bitstamp/ETHUSD - ftx/ETH-PERP,-4,0.00922033463181647
550,bitstamp/ETHUSD - ftx/ETH-PERP,-3,-0.0014041810937597571
551,bitstamp/ETHUSD - ftx/ETH-PERP,-2,-0.041887356773384885
552,bitstamp/ETHUSD - ftx/ETH-PERP,-1,0.08965525461742029
553,bitstamp/ETHUSD - ftx/ETH-PERP,0,0.6443290195684328
554,bitstamp/ETHUSD - ftx/ETH-PERP,1,0.13689139299872854
555,bitstamp/ETHUSD - ftx/ETH-PERP,2,-0.016933923821869718
556,bitstamp/ETHUSD - ftx/ETH-PERP,3,0.007866938010939161
557,bitstamp/ETHUSD - ftx/ETH-PERP,4,0.006602454715058724
558,bitstamp/ETHUSD - ftx/ETH-PERP,5,-0.008725116355328168
559,bitstamp/ETHUSD - ftx/ETH-PERP,6,-0.014831523673054214
560,bitstamp/ETHUSD - ftx/ETH-PERP,7,0.025271086747970017
561,bitstamp/ETHUSD - ftx/ETH-PERP,8,0.005991130748203347
562,bitstamp/ETHUSD - ftx/ETH-PERP,9,-0.003961242575682596
563,bitstamp/ETHUSD - ftx/ETH-PERP,10,0.0039967702867828294
564,bitstamp/ETHUSD - ftx/ETH-PERP,11,0.009922674630921323
565,bitstamp/ETHUSD - ftx/ETH-PERP,12,-0.0008900358362250581
566,bitstamp/ETHUSD - ftx/ETH-PERP,13,-0.004434132170100745
567,bitstamp/ETHUSD - ftx/ETH-PERP,14,0.01337876739952543
568,bitstamp/ETHUSD - ftx/ETH-PERP,15,0.0052622693994526385
569,bitstamp/ETHUSD - ftx/ETH-PERP,16,-0.007057467698060602
570,bitstamp/ETHUSD - ftx/ETH-PERP,17,0.006367188210263368
571,bitstamp/ETHUSD - ftx/ETH-PERP,18,0.009606351583477635
572,bitstamp/ETHUSD - ftx/ETH-PERP,19,-0.008957222789746522
573,bitstamp/ETHUSD - ftx/ETH-PERP,20,0.0007804259325531341
574,bitstamp/ETHUSD - ftx/ETH/USD,-20,-0.001144853019185898
575,bitstamp/ETHUSD - ftx/ETH/USD,-19,-0.0038271669538431775
576,bitstamp/ETHUSD - ftx/ETH/USD,-18,-0.009412474427063276
577,bitstamp/ETHUSD - ftx/ETH/USD,-17,0.0018402665342639418
578,bitstamp/ETHUSD - ftx/ETH/USD,-16,-0.010876278416623662
579,bitstamp/ETHUSD - ftx/ETH/USD,-15,0.008967025323447944
580,bitstamp/ETHUSD - ftx/ETH/USD,-14,0.002490578164081807
581,bitstamp/ETHUSD - ftx/ETH/USD,-13,-0.004281341296101937
582,bitstamp/ETHUSD - ftx/ETH/USD,-12,0.006366824031857664
583,bitstamp/ETHUSD - ftx/ETH/USD,-11,0.014519692455427554
584,bitstamp/ETHUSD - ftx/ETH/USD,-10,-0.009346076747321923
585,bitstamp/ETHUSD - ftx/ETH/USD,-9,-0.008923424961073156
586,bitstamp/ETHUSD - ftx/ETH/USD,-8,0.006971863594463711
587,bitstamp/ETHUSD - ftx/ETH/USD,-7,-0.005322587380924409
588,bitstamp/ETHUSD - ftx/ETH/USD,-6,-0.009828844047110116
589,bitstamp/ETHUSD - ftx/ETH/USD,-5,-0.014156025596970774
590,bitstamp/ETHUSD - ftx/ETH/USD,-4,-0.0046330217180783695
591,bitstamp/ETHUSD - ftx/ETH/USD,-3,-0.006184799370367862
592,bitstamp/ETHUSD - ftx/ETH/USD,-2,0.002603410888171033
593,bitstamp/ETHUSD - ftx/ETH/USD,-1,0.02355140990833359
594,bitstamp/ETHUSD - ftx/ETH/USD,0,0.17017208869170547
595,bitstamp/ETHUSD - ftx/ETH/USD,1,0.024977538935938376
596,bitstamp/ETHUSD - ftx/ETH/USD,2,0.005255765273365447
597,bitstamp/ETHUSD - ftx/ETH/USD,3,0.014877937108604305
598,bitstamp/ETHUSD - ftx/ETH/USD,4,-0.0037921616084376298
599,bitstamp/ETHUSD - ftx/ETH/USD,5,0.004292867902568523
600,bitstamp/ETHUSD - ftx/ETH/USD,6,-0.007304827073703674
601,bitstamp/ETHUSD - ftx/ETH/USD,7,0.008719163438402388
602,bitstamp/ETHUSD - ftx/ETH/USD,8,-0.007038829587834627
603,bitstamp/ETHUSD - ftx/ETH/USD,9,0.002622609535411428
604,bitstamp/ETHUSD - ftx/ETH/USD,10,0.007111750356026111
605,bitstamp/ETHUSD - ftx/ETH/USD,11,-0.0059018582638670335
606,bitstamp/ETHUSD - ftx/ETH/USD,12,0.005330132389252183
607,bitstamp/ETHUSD - ftx/ETH/USD,13,-0.0103473802881992
608,bitstamp/ETHUSD - ftx/ETH/USD,14,0.011752882880834863
609,bitstamp/ETHUSD - ftx/ETH/USD,15,-0.00542846469605291
610,bitstamp/ETHUSD - ftx/ETH/USD,16,0.0029920573712991765
611,bitstamp/ETHUSD - ftx/ETH/USD,17,0.0018474552768724252
612,bitstamp/ETHUSD - ftx/ETH/USD,18,-0.002102702194227472
613,bitstamp/ETHUSD - ftx/ETH/USD,19,0.010323653439547551
614,bitstamp/ETHUSD - ftx/ETH/USD,20,-0.010088061655861996
615,bitstamp/ETHUSD - gate-io/ETH_USDT,-20,-0.005243323331027241
616,bitstamp/ETHUSD - gate-io/ETH_USDT,-19,-0.005436093509782121
617,bitstamp/ETHUSD - gate-io/ETH_USDT,-18,-0.00725168353714609
618,bitstamp/ETHUSD - gate-io/ETH_USDT,-17,0.0030263389053739034
619,bitstamp/ETHUSD - gate-io/ETH_USDT,-16,-0.018363156768170824
620,bitstamp/ETHUSD - gate-io/ETH_USDT,-15,0.008385782204940618
621,bitstamp/ETHUSD - gate-io/ETH_USDT,-14,0.006886916290092174
622,bitstamp/ETHUSD - gate-io/ETH_USDT,-13,-0.0003939913922159862
623,bitstamp/ETHUSD - gate-io/ETH_USDT,-12,-0.0018609295045559286
624,bitstamp/ETHUSD - gate-io/ETH_USDT,-11,0.006622638796608051
625,bitstamp/ETHUSD - gate-io/ETH_USDT,-10,0.020361657396076302
626,bitstamp/ETHUSD - gate-io/ETH_USDT,-9,0.0013135928423244603
627,bitstamp/ETHUSD - gate-io/ETH_USDT,-8,-0.01405975335253756
628,bitstamp/ETHUSD - gate-io/ETH_USDT,-7,0.0007143501835205042
629,bitstamp/ETHUSD - gate-io/ETH_USDT,-6,-0.02612443862886285
630,bitstamp/ETHUSD - gate-io/ETH_USDT,-5,0.003269900624874316
631,bitstamp/ETHUSD - gate-io/ETH_USDT,-4,-0.001880211568385934
632,bitstamp/ETHUSD - gate-io/ETH_USDT,-3,0.009417420781213296
633,bitstamp/ETHUSD - gate-io/ETH_USDT,-2,-0.009182703960691745
634,bitstamp/ETHUSD - gate-io/ETH_USDT,-1,0.14106758388188728
635,bitstamp/ETHUSD - gate-io/ETH_USDT,0,0.6249091272643633
636,bitstamp/ETHUSD - gate-io/ETH_USDT,1,0.156292491001309
637,bitstamp/ETHUSD - gate-io/ETH_USDT,2,-0.007442198902592141
638,bitstamp/ETHUSD - gate-io/ETH_USDT,3,0.004605031195379042
639,bitstamp/ETHUSD - gate-io/ETH_USDT,4,-0.006504061556362322
640,bitstamp/ETHUSD - gate-io/ETH_USDT,5,0.003650658414435774
641,bitstamp/ETHUSD - gate-io/ETH_USDT,6,-0.020055038156827427
642,bitstamp/ETHUSD - gate-io/ETH_USDT,7,0.002105757318531377
643,bitstamp/ETHUSD - gate-io/ETH_USDT,8,0.009693694554841965
644,bitstamp/ETHUSD - gate-io/ETH_USDT,9,-0.025816578741509933
645,bitstamp/ETHUSD - gate-io/ETH_USDT,10,0.011053603511176409
646,bitstamp/ETHUSD - gate-io/ETH_USDT,11,0.013516144120128266
647,bitstamp/ETHUSD - gate-io/ETH_USDT,12,0.003657261754017978
648,bitstamp/ETHUSD - gate-io/ETH_USDT,13,-0.005990942072733573
649,bitstamp/ETHUSD - gate-io/ETH_USDT,14,0.005172537583790248
650,bitstamp/ETHUSD - gate-io/ETH_USDT,15,0.007390494400938999
651,bitstamp/ETHUSD - gate-io/ETH_USDT,16,-0.00023817076681897714
652,bitstamp/ETHUSD - gate-io/ETH_USDT,17,-0.011528157431647262
653,bitstamp/ETHUSD - gate-io/ETH_USDT,18,0.0017266120334043205
654,bitstamp/ETHUSD - gate-io/ETH_USDT,19,-0.015645927698501504
655,bitstamp/ETHUSD - gate-io/ETH_USDT,20,-0.0036827818169540656
656,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-20,-0.002959656381197411
657,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-19,-0.009207204199023981
658,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-18,-0.009687286963406918
659,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-17,0.0013525958070007575
660,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-16,-0.01843210264821845
661,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-15,0.008368321559207161
662,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-14,0.014502211587655493
663,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-13,-0.01195127936114728
664,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-12,0.0005586743244671453
665,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-11,0.02490560736843179
666,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-10,0.014300703498379662
667,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-9,-0.016006730630414464
668,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-8,-0.009255030295485486
669,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-7,0.008944164421160885
670,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-6,-0.023109117564060495
671,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-5,-0.020084997562893097
672,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-4,0.0137569538656877
673,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-3,0.00034225234987950127
674,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-2,-0.011309793380825467
675,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,-1,0.22685980806045122
676,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,0,0.8482041903483799
677,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,1,0.12797686380330123
678,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,2,-0.02812897273247983
679,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,3,0.0061624977037934405
680,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,4,0.0024304847488316197
681,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,5,-0.0118940285969123
682,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,6,-0.03691875348356227
683,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,7,0.019546373055652905
684,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,8,-0.006895764705554118
685,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,9,-0.02056952059724912
686,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,10,0.009018478732588271
687,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,11,0.01588718567665414
688,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,12,0.006172618139040336
689,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,13,-0.011668111588866275
690,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,14,0.008624290683020081
691,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,15,0.010899595544564428
692,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,16,-0.014067091225413008
693,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,17,-0.0011400805962952774
694,bitstamp/ETHUSD - okex-swap/ETH-USDT-SWAP,18,-0.002142150538576945
