,market_comparison,Shift,Correlation
342,binance/BTCUSDT - ftx/BTC-PERP,-6,-0.023586074901665203
343,binance/BTCUSDT - ftx/BTC-PERP,-5,-0.013464383904953818
344,binance/BTCUSDT - ftx/BTC-PERP,-4,-0.005253486793986977
345,binance/BTCUSDT - ftx/BTC-PERP,-3,-0.012869992688567145
346,binance/BTCUSDT - ftx/BTC-PERP,-2,-0.027331783018856456
347,binance/BTCUSDT - ftx/BTC-PERP,-1,0.12100129158890578
348,binance/BTCUSDT - ftx/BTC-PERP,0,0.7400053873753794
349,binance/BTCUSDT - ftx/BTC-PERP,1,0.24921892443746702
350,binance/BTCUSDT - ftx/BTC-PERP,2,-0.006158387474342322
351,binance/BTCUSDT - ftx/BTC-PERP,3,-0.010441165921242987
352,binance/BTCUSDT - ftx/BTC-PERP,4,0.009306708073821845
353,binance/BTCUSDT - ftx/BTC-PERP,5,-0.01846729534206753
354,binance/BTCUSDT - ftx/BTC-PERP,6,-0.03615122827953146
355,binance/BTCUSDT - ftx/BTC-PERP,7,0.02342905680240349
356,binance/BTCUSDT - ftx/BTC-PERP,8,-0.013583390692518188
357,binance/BTCUSDT - ftx/BTC-PERP,9,0.0019952473030732535
358,binance/BTCUSDT - ftx/BTC-PERP,10,0.006198276526319727
359,binance/BTCUSDT - ftx/BTC-PERP,11,0.01599658167995767
360,binance/BTCUSDT - ftx/BTC-PERP,12,0.012916168013288085
361,binance/BTCUSDT - ftx/BTC-PERP,13,-0.016439253043081452
362,binance/BTCUSDT - ftx/BTC-PERP,14,-0.009311524784027933
363,binance/BTCUSDT - ftx/BTC-PERP,15,0.006855489179237499
364,binance/BTCUSDT - ftx/BTC-PERP,16,-0.0014637731227873112
365,binance/BTCUSDT - ftx/BTC-PERP,17,0.002033711317506003
366,binance/BTCUSDT - ftx/BTC-PERP,18,-0.0032785425552214905
367,binance/BTCUSDT - ftx/BTC-PERP,19,-0.005729939982070756
368,binance/BTCUSDT - ftx/BTC-PERP,20,-0.007591328502418639
369,binance/BTCUSDT - ftx/BTC/USD,-20,-0.004842320765776938
370,binance/BTCUSDT - ftx/BTC/USD,-19,-0.006319895036169347
371,binance/BTCUSDT - ftx/BTC/USD,-18,-0.00250541744360511
372,binance/BTCUSDT - ftx/BTC/USD,-17,-0.012037664548577099
373,binance/BTCUSDT - ftx/BTC/USD,-16,-0.006971165042156184
374,binance/BTCUSDT - ftx/BTC/USD,-15,0.010108673846695043
375,binance/BTCUSDT - ftx/BTC/USD,-14,-0.0038001048328744863
376,binance/BTCUSDT - ftx/BTC/USD,-13,-0.010339765091138469
377,binance/BTCUSDT - ftx/BTC/USD,-12,0.010697778954341498
378,binance/BTCUSDT - ftx/BTC/USD,-11,0.01166265057015669
379,binance/BTCUSDT - ftx/BTC/USD,-10,-0.0018126855297775453
380,binance/BTCUSDT - ftx/BTC/USD,-9,-0.0344865651694119
381,binance/BTCUSDT - ftx/BTC/USD,-8,-0.023440438942036082
382,binance/BTCUSDT - ftx/BTC/USD,-7,-0.008691834318734153
383,binance/BTCUSDT - ftx/BTC/USD,-6,-0.02397044592688924
384,binance/BTCUSDT - ftx/BTC/USD,-5,0.007112275572791924
385,binance/BTCUSDT - ftx/BTC/USD,-4,-0.00018954011975995234
386,binance/BTCUSDT - ftx/BTC/USD,-3,-0.005325288709091507
387,binance/BTCUSDT - ftx/BTC/USD,-2,-0.022965163914857242
388,binance/BTCUSDT - ftx/BTC/USD,-1,0.11817521481170175
389,binance/BTCUSDT - ftx/BTC/USD,0,0.6304982769462638
390,binance/BTCUSDT - ftx/BTC/USD,1,0.21475534746783073
391,binance/BTCUSDT - ftx/BTC/USD,2,0.016973041484732106
392,binance/BTCUSDT - ftx/BTC/USD,3,-0.0035256868495784095
393,binance/BTCUSDT - ftx/BTC/USD,4,0.00212418710316455
394,binance/BTCUSDT - ftx/BTC/USD,5,-0.006860609020860768
395,binance/BTCUSDT - ftx/BTC/USD,6,-0.0009533922597896164
396,binance/BTCUSDT - ftx/BTC/USD,7,0.005667249704557173
397,binance/BTCUSDT - ftx/BTC/USD,8,-0.022604085918035147
398,binance/BTCUSDT - ftx/BTC/USD,9,-0.006548713271207121
399,binance/BTCUSDT - ftx/BTC/USD,10,0.022153069014365943
400,binance/BTCUSDT - ftx/BTC/USD,11,0.007994573526666753
401,binance/BTCUSDT - ftx/BTC/USD,12,0.006710537807945388
402,binance/BTCUSDT - ftx/BTC/USD,13,-0.007166032871938767
403,binance/BTCUSDT - ftx/BTC/USD,14,-0.0027046616120608357
404,binance/BTCUSDT - ftx/BTC/USD,15,0.02495877739019453
405,binance/BTCUSDT - ftx/BTC/USD,16,0.0061872944838380775
406,binance/BTCUSDT - ftx/BTC/USD,17,0.022026272798958642
407,binance/BTCUSDT - ftx/BTC/USD,18,-6.9008300913467e-05
408,binance/BTCUSDT - ftx/BTC/USD,19,0.002712199105694382
409,binance/BTCUSDT - ftx/BTC/USD,20,-0.004020060105665521
410,binance/BTCUSDT - gate-io/BTC_USDT,-20,-0.006094992758171931
411,binance/BTCUSDT - gate-io/BTC_USDT,-19,-0.01379865529533558
412,binance/BTCUSDT - gate-io/BTC_USDT,-18,-0.00965576634955269
413,binance/BTCUSDT - gate-io/BTC_USDT,-17,-0.003134015652623169
414,binance/BTCUSDT - gate-io/BTC_USDT,-16,-0.00276187808716656
415,binance/BTCUSDT - gate-io/BTC_USDT,-15,0.0221956454819927
416,binance/BTCUSDT - gate-io/BTC_USDT,-14,-0.006633351558791558
417,binance/BTCUSDT - gate-io/BTC_USDT,-13,-0.01380051023581824
418,binance/BTCUSDT - gate-io/BTC_USDT,-12,0.015235847738431665
419,binance/BTCUSDT - gate-io/BTC_USDT,-11,0.016732901010233468
420,binance/BTCUSDT - gate-io/BTC_USDT,-10,0.01460443267749295
421,binance/BTCUSDT - gate-io/BTC_USDT,-9,-0.019716103933752036
422,binance/BTCUSDT - gate-io/BTC_USDT,-8,-0.027353699758427056
423,binance/BTCUSDT - gate-io/BTC_USDT,-7,0.0070661502237309316
424,binance/BTCUSDT - gate-io/BTC_USDT,-6,-0.030789721480908007
425,binance/BTCUSDT - gate-io/BTC_USDT,-5,-0.018625245137879384
426,binance/BTCUSDT - gate-io/BTC_USDT,-4,-0.005617039112774526
427,binance/BTCUSDT - gate-io/BTC_USDT,-3,-0.006310639442269805
428,binance/BTCUSDT - gate-io/BTC_USDT,-2,-0.02757758737333061
429,binance/BTCUSDT - gate-io/BTC_USDT,-1,0.2048860616067979
430,binance/BTCUSDT - gate-io/BTC_USDT,0,0.9193311041786801
431,binance/BTCUSDT - gate-io/BTC_USDT,1,0.24757088724341603
432,binance/BTCUSDT - gate-io/BTC_USDT,2,-0.01991228378184765
433,binance/BTCUSDT - gate-io/BTC_USDT,3,-0.01037893237990778
434,binance/BTCUSDT - gate-io/BTC_USDT,4,-0.008524061043314279
435,binance/BTCUSDT - gate-io/BTC_USDT,5,-0.01875698866056532
436,binance/BTCUSDT - gate-io/BTC_USDT,6,-0.021779966177111622
437,binance/BTCUSDT - gate-io/BTC_USDT,7,0.009178622091012294
438,binance/BTCUSDT - gate-io/BTC_USDT,8,-0.02664244679457519
439,binance/BTCUSDT - gate-io/BTC_USDT,9,-0.018252510548881735
440,binance/BTCUSDT - gate-io/BTC_USDT,10,0.010995149263448203
441,binance/BTCUSDT - gate-io/BTC_USDT,11,0.01964068146853321
442,binance/BTCUSDT - gate-io/BTC_USDT,12,0.016274926570633404
443,binance/BTCUSDT - gate-io/BTC_USDT,13,-0.02018623845537608
444,binance/BTCUSDT - gate-io/BTC_USDT,14,-0.006874972726292431
445,binance/BTCUSDT - gate-io/BTC_USDT,15,0.01431724250218088
446,binance/BTCUSDT - gate-io/BTC_USDT,16,0.003138637708719054
447,binance/BTCUSDT - gate-io/BTC_USDT,17,-0.0006554183674753444
448,binance/BTCUSDT - gate-io/BTC_USDT,18,-0.012317340675399005
449,binance/BTCUSDT - gate-io/BTC_USDT,19,-0.01247338699344023
450,binance/BTCUSDT - gate-io/BTC_USDT,20,-0.005874669963837185
451,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-20,-0.005066954215273188
452,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-19,-0.012238626284245383
453,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-18,-0.017244765015942114
454,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-17,0.0013190589327072427
455,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-16,0.005555406132119471
456,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-15,0.013601728369817394
457,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-14,-0.0081141764947593
458,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-13,-0.020179238340671583
459,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-12,0.025434496043739548
460,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-11,0.0147257170024654
461,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-10,0.012814146325508313
462,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-9,-0.02071236791528778
463,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-8,-0.03130108135728246
464,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-7,0.015586176297505965
465,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-6,-0.03849487119530214
466,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-5,-0.013782996352949202
467,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-4,-0.004185681388160701
468,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-3,-0.019871188073971566
469,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-2,-0.020236985059909247
470,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,-1,0.253890846107137
471,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,0,0.9769476835949932
472,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,1,0.18747965002674066
473,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,2,-0.038381880805309
474,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,3,-0.013002572424534568
475,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,4,-0.008106153305844653
476,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,5,-0.017283412840027827
477,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,6,-0.03602305946371525
478,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,7,0.009799318367580596
479,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,8,-0.025012714545131192
480,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,9,-0.02051747491856747
481,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,10,0.013922517329242283
482,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,11,0.018661489989356857
483,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,12,0.0161873107695468
484,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,13,-0.020479616678895446
485,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,14,-0.007302596542190474
486,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,15,0.016475018517969123
487,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,16,-0.00019995141840181422
488,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,17,0.000726141022543323
489,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,18,-0.01612041286436577
490,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,19,-0.014116114673446594
491,binance/BTCUSDT - okex-swap/BTC-USDT-SWAP,20,-0.0016846089967598973
492,binance/BTCUSDT - okex/BTC-USDT,-20,-0.006187963007861258
493,binance/BTCUSDT - okex/BTC-USDT,-19,-0.010010677149761327
494,binance/BTCUSDT - okex/BTC-USDT,-18,-0.019851067198252293
495,binance/BTCUSDT - okex/BTC-USDT,-17,-0.0021879046414798185
496,binance/BTCUSDT - okex/BTC-USDT,-16,0.006777235110082349
497,binance/BTCUSDT - okex/BTC-USDT,-15,0.013819159478652412
498,binance/BTCUSDT - okex/BTC-USDT,-14,-0.0029942905125850687
499,binance/BTCUSDT - okex/BTC-USDT,-13,-0.023108185306724784
500,binance/BTCUSDT - okex/BTC-USDT,-12,0.02089127634810252
501,binance/BTCUSDT - okex/BTC-USDT,-11,0.021451574111336514
502,binance/BTCUSDT - okex/BTC-USDT,-10,0.01355152026985195
503,binance/BTCUSDT - okex/BTC-USDT,-9,-0.023598951687433724
504,binance/BTCUSDT - okex/BTC-USDT,-8,-0.03161058804053168
505,binance/BTCUSDT - okex/BTC-USDT,-7,0.014504556974024734
506,binance/BTCUSDT - okex/BTC-USDT,-6,-0.037978598528655164
507,binance/BTCUSDT - okex/BTC-USDT,-5,-0.018823267740094102
508,binance/BTCUSDT - okex/BTC-USDT,-4,-0.0041698417589988625
509,binance/BTCUSDT - okex/BTC-USDT,-3,-0.013561653253562083
510,binance/BTCUSDT - okex/BTC-USDT,-2,-0.016839652355913212
511,binance/BTCUSDT - okex/BTC-USDT,-1,0.23368332349931167
512,binance/BTCUSDT - okex/BTC-USDT,0,0.9574962651864132
513,binance/BTCUSDT - okex/BTC-USDT,1,0.2129349356815548
514,binance/BTCUSDT - okex/BTC-USDT,2,-0.04268346549165483
515,binance/BTCUSDT - okex/BTC-USDT,3,-0.01760547292668981
516,binance/BTCUSDT - okex/BTC-USDT,4,-0.007401770482690434
517,binance/BTCUSDT - okex/BTC-USDT,5,-0.01909304090500797
518,binance/BTCUSDT - okex/BTC-USDT,6,-0.03073538250990846
519,binance/BTCUSDT - okex/BTC-USDT,7,0.012211819614338728
520,binance/BTCUSDT - okex/BTC-USDT,8,-0.023729543804308334
521,binance/BTCUSDT - okex/BTC-USDT,9,-0.01863757215361673
522,binance/BTCUSDT - okex/BTC-USDT,10,0.008504667902622635
523,binance/BTCUSDT - okex/BTC-USDT,11,0.018893903578543352
524,binance/BTCUSDT - okex/BTC-USDT,12,0.015318672821658457
525,binance/BTCUSDT - okex/BTC-USDT,13,-0.02039625745942027
526,binance/BTCUSDT - okex/BTC-USDT,14,-0.005590232477244631
527,binance/BTCUSDT - okex/BTC-USDT,15,0.01481687904598054
528,binance/BTCUSDT - okex/BTC-USDT,16,0.0024926733223138717
529,binance/BTCUSDT - okex/BTC-USDT,17,-0.0009989083514798925
530,binance/BTCUSDT - okex/BTC-USDT,18,-0.015440194871183444
531,binance/BTCUSDT - okex/BTC-USDT,19,-0.018115696675935683
532,binance/BTCUSDT - okex/BTC-USDT,20,-0.0020086485057441514
533,bitstamp/BTCUSD - ftx/BTC-PERP,-20,0.015635293719711445
534,bitstamp/BTCUSD - ftx/BTC-PERP,-19,-0.012728801205299962
535,bitstamp/BTCUSD - ftx/BTC-PERP,-18,-0.010878912971775461
536,bitstamp/BTCUSD - ftx/BTC-PERP,-17,0.012566293086219324
537,bitstamp/BTCUSD - ftx/BTC-PERP,-16,0.014528482713825536
538,bitstamp/BTCUSD - ftx/BTC-PERP,-15,0.013536810033248603
539,bitstamp/BTCUSD - ftx/BTC-PERP,-14,-0.005642283643626004
540,bitstamp/BTCUSD - ftx/BTC-PERP,-13,-0.02345697091435154
541,bitstamp/BTCUSD - ftx/BTC-PERP,-12,0.015265829217325824
542,bitstamp/BTCUSD - ftx/BTC-PERP,-11,0.0036741216102192226
543,bitstamp/BTCUSD - ftx/BTC-PERP,-10,0.0021585368476612146
544,bitstamp/BTCUSD - ftx/BTC-PERP,-9,-0.011730941810016934
545,bitstamp/BTCUSD - ftx/BTC-PERP,-8,-0.03300986209457849
546,bitstamp/BTCUSD - ftx/BTC-PERP,-7,0.0035611295705218473
547,bitstamp/BTCUSD - ftx/BTC-PERP,-6,-0.022341845805588133
548,bitstamp/BTCUSD - ftx/BTC-PERP,-5,-0.006972125352291471
549,bitstamp/BTCUSD - ftx/BTC-PERP,-4,0.008777494287054478
550,bitstamp/BTCUSD - ftx/BTC-PERP,-3,-0.024458895731498835
551,bitstamp/BTCUSD - ftx/BTC-PERP,-2,-0.014545531261060198
552,bitstamp/BTCUSD - ftx/BTC-PERP,-1,0.08687972578215886
553,bitstamp/BTCUSD - ftx/BTC-PERP,0,0.7020481480284267
554,bitstamp/BTCUSD - ftx/BTC-PERP,1,0.18713431510946893
555,bitstamp/BTCUSD - ftx/BTC-PERP,2,-0.00782719696662797
556,bitstamp/BTCUSD - ftx/BTC-PERP,3,-0.015302477406027814
557,bitstamp/BTCUSD - ftx/BTC-PERP,4,0.0026195478791400926
558,bitstamp/BTCUSD - ftx/BTC-PERP,5,-0.008190871148724915
559,bitstamp/BTCUSD - ftx/BTC-PERP,6,-0.028058495873526917
560,bitstamp/BTCUSD - ftx/BTC-PERP,7,0.016266818227404996
561,bitstamp/BTCUSD - ftx/BTC-PERP,8,-0.00899519500529942
562,bitstamp/BTCUSD - ftx/BTC-PERP,9,0.0009618304680739081
563,bitstamp/BTCUSD - ftx/BTC-PERP,10,0.0061640088193101045
564,bitstamp/BTCUSD - ftx/BTC-PERP,11,0.01424079880037888
565,bitstamp/BTCUSD - ftx/BTC-PERP,12,0.017831222591075155
566,bitstamp/BTCUSD - ftx/BTC-PERP,13,-0.017998668290540937
567,bitstamp/BTCUSD - ftx/BTC-PERP,14,-0.0035267018836128722
568,bitstamp/BTCUSD - ftx/BTC-PERP,15,0.0027334156999096245
569,bitstamp/BTCUSD - ftx/BTC-PERP,16,0.005729879674033275
570,bitstamp/BTCUSD - ftx/BTC-PERP,17,-0.0023431652901253633
571,bitstamp/BTCUSD - ftx/BTC-PERP,18,-0.010093394718650433
572,bitstamp/BTCUSD - ftx/BTC-PERP,19,-0.003343159281121043
573,bitstamp/BTCUSD - ftx/BTC-PERP,20,-0.005400322040524438
574,bitstamp/BTCUSD - ftx/BTC/USD,-20,-0.0005171392930747784
575,bitstamp/BTCUSD - ftx/BTC/USD,-19,-0.005799533658948655
576,bitstamp/BTCUSD - ftx/BTC/USD,-18,0.004070081409991281
577,bitstamp/BTCUSD - ftx/BTC/USD,-17,-0.012862944075923276
578,bitstamp/BTCUSD - ftx/BTC/USD,-16,-0.015369124850521679
579,bitstamp/BTCUSD - ftx/BTC/USD,-15,0.017650571977481135
580,bitstamp/BTCUSD - ftx/BTC/USD,-14,-0.003860629664765361
581,bitstamp/BTCUSD - ftx/BTC/USD,-13,-0.011040730610346558
582,bitstamp/BTCUSD - ftx/BTC/USD,-12,0.00655587813183311
583,bitstamp/BTCUSD - ftx/BTC/USD,-11,0.01350991271979877
584,bitstamp/BTCUSD - ftx/BTC/USD,-10,8.16157910485453e-05
585,bitstamp/BTCUSD - ftx/BTC/USD,-9,-0.029873392290510118
586,bitstamp/BTCUSD - ftx/BTC/USD,-8,-0.018133283506069655
587,bitstamp/BTCUSD - ftx/BTC/USD,-7,0.0036873167801298756
588,bitstamp/BTCUSD - ftx/BTC/USD,-6,-0.031471671636964835
589,bitstamp/BTCUSD - ftx/BTC/USD,-5,0.009856449263232779
590,bitstamp/BTCUSD - ftx/BTC/USD,-4,0.01253731518629282
591,bitstamp/BTCUSD - ftx/BTC/USD,-3,-0.012259522186101626
592,bitstamp/BTCUSD - ftx/BTC/USD,-2,-0.013245690220727479
593,bitstamp/BTCUSD - ftx/BTC/USD,-1,0.08205763791694641
594,bitstamp/BTCUSD - ftx/BTC/USD,0,0.6053851923597556
595,bitstamp/BTCUSD - ftx/BTC/USD,1,0.159898719112793
596,bitstamp/BTCUSD - ftx/BTC/USD,2,0.016580472749437802
597,bitstamp/BTCUSD - ftx/BTC/USD,3,-0.014677578462525553
598,bitstamp/BTCUSD - ftx/BTC/USD,4,0.002376592260562555
599,bitstamp/BTCUSD - ftx/BTC/USD,5,0.002179434311181827
600,bitstamp/BTCUSD - ftx/BTC/USD,6,-0.005522187979123179
601,bitstamp/BTCUSD - ftx/BTC/USD,7,0.010199617174789705
602,bitstamp/BTCUSD - ftx/BTC/USD,8,-0.02018269795193111
603,bitstamp/BTCUSD - ftx/BTC/USD,9,-0.015437223111153892
604,bitstamp/BTCUSD - ftx/BTC/USD,10,0.0183099284967489
605,bitstamp/BTCUSD - ftx/BTC/USD,11,0.013820022764600913
606,bitstamp/BTCUSD - ftx/BTC/USD,12,0.011854635612851747
607,bitstamp/BTCUSD - ftx/BTC/USD,13,-0.014587416684206706
608,bitstamp/BTCUSD - ftx/BTC/USD,14,0.007942116005610516
609,bitstamp/BTCUSD - ftx/BTC/USD,15,0.013731551574771293
610,bitstamp/BTCUSD - ftx/BTC/USD,16,0.015438945102922503
611,bitstamp/BTCUSD - ftx/BTC/USD,17,0.013994839794800876
612,bitstamp/BTCUSD - ftx/BTC/USD,18,-0.002142704049578545
613,bitstamp/BTCUSD - ftx/BTC/USD,19,0.004845816458316402
614,bitstamp/BTCUSD - ftx/BTC/USD,20,-0.0037736685613804864
615,bitstamp/BTCUSD - gate-io/BTC_USDT,-20,-0.0036279728913703865
616,bitstamp/BTCUSD - gate-io/BTC_USDT,-19,-0.015050388462901418
617,bitstamp/BTCUSD - gate-io/BTC_USDT,-18,-0.005678819584605371
618,bitstamp/BTCUSD - gate-io/BTC_USDT,-17,-0.0024897980437176416
619,bitstamp/BTCUSD - gate-io/BTC_USDT,-16,-0.0018684724683118276
620,bitstamp/BTCUSD - gate-io/BTC_USDT,-15,0.01759299843743274
621,bitstamp/BTCUSD - gate-io/BTC_USDT,-14,-0.004704848356904605
622,bitstamp/BTCUSD - gate-io/BTC_USDT,-13,-0.006500599990939977
623,bitstamp/BTCUSD - gate-io/BTC_USDT,-12,0.006123510446846697
624,bitstamp/BTCUSD - gate-io/BTC_USDT,-11,0.01860299764071425
625,bitstamp/BTCUSD - gate-io/BTC_USDT,-10,0.014992605287534329
626,bitstamp/BTCUSD - gate-io/BTC_USDT,-9,-0.007156762223247662
627,bitstamp/BTCUSD - gate-io/BTC_USDT,-8,-0.023214722477774955
628,bitstamp/BTCUSD - gate-io/BTC_USDT,-7,0.000677003039967768
629,bitstamp/BTCUSD - gate-io/BTC_USDT,-6,-0.030820410253873998
630,bitstamp/BTCUSD - gate-io/BTC_USDT,-5,-0.006476384054468079
631,bitstamp/BTCUSD - gate-io/BTC_USDT,-4,0.008965110367413912
632,bitstamp/BTCUSD - gate-io/BTC_USDT,-3,-0.009715867002842727
633,bitstamp/BTCUSD - gate-io/BTC_USDT,-2,-0.019718581790296622
634,bitstamp/BTCUSD - gate-io/BTC_USDT,-1,0.19884196120226127
635,bitstamp/BTCUSD - gate-io/BTC_USDT,0,0.7818481663999435
636,bitstamp/BTCUSD - gate-io/BTC_USDT,1,0.21756989108756372
637,bitstamp/BTCUSD - gate-io/BTC_USDT,2,-0.01859777652406528
638,bitstamp/BTCUSD - gate-io/BTC_USDT,3,-0.01843356121009815
639,bitstamp/BTCUSD - gate-io/BTC_USDT,4,-0.007778316415339507
640,bitstamp/BTCUSD - gate-io/BTC_USDT,5,-0.005991143282326415
641,bitstamp/BTCUSD - gate-io/BTC_USDT,6,-0.019599773895517335
642,bitstamp/BTCUSD - gate-io/BTC_USDT,7,0.007064242798177809
643,bitstamp/BTCUSD - gate-io/BTC_USDT,8,-0.02259839557823986
644,bitstamp/BTCUSD - gate-io/BTC_USDT,9,-0.018963681519960605
645,bitstamp/BTCUSD - gate-io/BTC_USDT,10,0.011336391212849854
646,bitstamp/BTCUSD - gate-io/BTC_USDT,11,0.01944319748638242
647,bitstamp/BTCUSD - gate-io/BTC_USDT,12,0.019824739528065047
648,bitstamp/BTCUSD - gate-io/BTC_USDT,13,-0.020532258296634395
649,bitstamp/BTCUSD - gate-io/BTC_USDT,14,-0.0057392202795775275
650,bitstamp/BTCUSD - gate-io/BTC_USDT,15,0.01020617292652746
651,bitstamp/BTCUSD - gate-io/BTC_USDT,16,0.010797671421994282
652,bitstamp/BTCUSD - gate-io/BTC_USDT,17,-0.004179374563686592
653,bitstamp/BTCUSD - gate-io/BTC_USDT,18,-0.017980263801292626
654,bitstamp/BTCUSD - gate-io/BTC_USDT,19,-0.010025237867271225
655,bitstamp/BTCUSD - gate-io/BTC_USDT,20,-0.0060742683216922265
656,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-20,-0.001008558402828016
657,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-19,-0.015618151344685291
658,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-18,-0.011194538869533666
659,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-17,0.0017663746292550058
660,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-16,0.0038187570353919362
661,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-15,0.009945493342046398
662,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-14,-0.004955094747011681
663,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-13,-0.013926623911933583
664,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-12,0.016034185859962538
665,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-11,0.019784287775215098
666,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-10,0.010924492640884163
667,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-9,-0.00749447661331364
668,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-8,-0.02681216284485125
669,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-7,0.004566768010176494
670,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-6,-0.034507740839656735
671,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-5,-0.00048807543239885953
672,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-4,0.010640105802895324
673,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-3,-0.022628557001495166
674,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-2,-0.014711604492279772
675,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,-1,0.23781367848405016
676,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,0,0.8388595211506068
677,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,1,0.16299359712208095
678,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,2,-0.03481123331346236
679,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,3,-0.023249844828823
680,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,4,-0.005896531786803513
681,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,5,-0.0034366314786648095
682,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,6,-0.03085399870822115
683,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,7,0.005073284496129473
684,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,8,-0.020479313278315658
685,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,9,-0.02219746904446683
686,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,10,0.014746900734787148
687,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,11,0.01859754186590523
688,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,12,0.020642513604921246
689,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,13,-0.018815459082820653
690,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,14,-0.007955929392222325
691,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,15,0.0115297126813442
692,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,16,0.009289650220535343
693,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,17,-0.006070631779807956
694,bitstamp/BTCUSD - okex-swap/BTC-USDT-SWAP,18,-0.019169617730956153
