,market_comparison,Shift,Correlation
358,binance/FTTUSDT - gate-io/FTT_USDT,10,0.009639208039714981
359,binance/FTTUSDT - gate-io/FTT_USDT,11,0.02911113004007624
360,binance/FTTUSDT - gate-io/FTT_USDT,12,0.007370676216075573
361,binance/FTTUSDT - gate-io/FTT_USDT,13,-0.011704365149207727
362,binance/FTTUSDT - gate-io/FTT_USDT,14,-0.00397234881357304
363,binance/FTTUSDT - gate-io/FTT_USDT,15,-0.00476711326547934
364,binance/FTTUSDT - gate-io/FTT_USDT,16,0.011138297218069278
365,binance/FTTUSDT - gate-io/FTT_USDT,17,0.010319369045272744
366,binance/FTTUSDT - gate-io/FTT_USDT,18,0.01795232120296463
367,binance/FTTUSDT - gate-io/FTT_USDT,19,0.01197153573637519
368,binance/FTTUSDT - gate-io/FTT_USDT,20,-0.024975510970146587
369,bitstamp/FTTUSD - ftx/FTT-PERP,-20,-0.030154365239858982
370,bitstamp/FTTUSD - ftx/FTT-PERP,-19,0.001717908596636971
371,bitstamp/FTTUSD - ftx/FTT-PERP,-18,-0.013569495920238765
372,bitstamp/FTTUSD - ftx/FTT-PERP,-17,0.015330623069922179
373,bitstamp/FTTUSD - ftx/FTT-PERP,-16,-0.007552255946382673
374,bitstamp/FTTUSD - ftx/FTT-PERP,-15,0.014904862214220485
375,bitstamp/FTTUSD - ftx/FTT-PERP,-14,0.02257618479429707
376,bitstamp/FTTUSD - ftx/FTT-PERP,-13,-0.021530803178307457
377,bitstamp/FTTUSD - ftx/FTT-PERP,-12,-0.005654727376679619
378,bitstamp/FTTUSD - ftx/FTT-PERP,-11,-0.04035958777042966
379,bitstamp/FTTUSD - ftx/FTT-PERP,-10,0.03956512328925548
380,bitstamp/FTTUSD - ftx/FTT-PERP,-9,0.03609001714203685
381,bitstamp/FTTUSD - ftx/FTT-PERP,-8,-0.012668545808875732
382,bitstamp/FTTUSD - ftx/FTT-PERP,-7,-0.012634408810486976
383,bitstamp/FTTUSD - ftx/FTT-PERP,-6,-0.01914386747162562
384,bitstamp/FTTUSD - ftx/FTT-PERP,-5,0.011479568676042641
385,bitstamp/FTTUSD - ftx/FTT-PERP,-4,0.005867129440720455
386,bitstamp/FTTUSD - ftx/FTT-PERP,-3,0.021857267635212736
387,bitstamp/FTTUSD - ftx/FTT-PERP,-2,-0.0064432082786581085
388,bitstamp/FTTUSD - ftx/FTT-PERP,-1,-0.07131063090629683
389,bitstamp/FTTUSD - ftx/FTT-PERP,0,0.39293235216694383
390,bitstamp/FTTUSD - ftx/FTT-PERP,1,-0.07762887442073999
391,bitstamp/FTTUSD - ftx/FTT-PERP,2,0.016923099573163687
392,bitstamp/FTTUSD - ftx/FTT-PERP,3,0.028498817892134105
393,bitstamp/FTTUSD - ftx/FTT-PERP,4,-0.018723835992612115
394,bitstamp/FTTUSD - ftx/FTT-PERP,5,0.026469280527570013
395,bitstamp/FTTUSD - ftx/FTT-PERP,6,-0.02746251675661163
396,bitstamp/FTTUSD - ftx/FTT-PERP,7,-0.004486237996352743
397,bitstamp/FTTUSD - ftx/FTT-PERP,8,0.009674382428080216
398,bitstamp/FTTUSD - ftx/FTT-PERP,9,0.010275901978439306
399,bitstamp/FTTUSD - ftx/FTT-PERP,10,-0.021461989556230385
400,bitstamp/FTTUSD - ftx/FTT-PERP,11,0.011783668404774185
401,bitstamp/FTTUSD - ftx/FTT-PERP,12,0.015817563269681305
402,bitstamp/FTTUSD - ftx/FTT-PERP,13,-0.01452404508956346
403,bitstamp/FTTUSD - ftx/FTT-PERP,14,0.015814570114234552
404,bitstamp/FTTUSD - ftx/FTT-PERP,15,0.01037613295623157
405,bitstamp/FTTUSD - ftx/FTT-PERP,16,0.004892725806906428
406,bitstamp/FTTUSD - ftx/FTT-PERP,17,0.005001894262138904
407,bitstamp/FTTUSD - ftx/FTT-PERP,18,0.005479605533095041
408,bitstamp/FTTUSD - ftx/FTT-PERP,19,-0.020207388161152615
409,bitstamp/FTTUSD - ftx/FTT-PERP,20,0.002123391584004868
410,bitstamp/FTTUSD - ftx/FTT/USD,-20,-0.02426104478644621
411,bitstamp/FTTUSD - ftx/FTT/USD,-19,0.008231629975598667
412,bitstamp/FTTUSD - ftx/FTT/USD,-18,-0.0185614089600458
413,bitstamp/FTTUSD - ftx/FTT/USD,-17,0.023606652511973837
414,bitstamp/FTTUSD - ftx/FTT/USD,-16,-0.004488532669768442
415,bitstamp/FTTUSD - ftx/FTT/USD,-15,-0.008472269543064908
416,bitstamp/FTTUSD - ftx/FTT/USD,-14,0.0293698864467468
417,bitstamp/FTTUSD - ftx/FTT/USD,-13,-0.011425566784689862
418,bitstamp/FTTUSD - ftx/FTT/USD,-12,-0.01841545225020012
419,bitstamp/FTTUSD - ftx/FTT/USD,-11,-0.023326450041348427
420,bitstamp/FTTUSD - ftx/FTT/USD,-10,0.034339267210807004
421,bitstamp/FTTUSD - ftx/FTT/USD,-9,0.02926639460856455
422,bitstamp/FTTUSD - ftx/FTT/USD,-8,-0.006140970049343485
423,bitstamp/FTTUSD - ftx/FTT/USD,-7,-0.02415482883497784
424,bitstamp/FTTUSD - ftx/FTT/USD,-6,-0.008564363265411788
425,bitstamp/FTTUSD - ftx/FTT/USD,-5,0.01997708181322746
426,bitstamp/FTTUSD - ftx/FTT/USD,-4,-0.0039033708040596606
427,bitstamp/FTTUSD - ftx/FTT/USD,-3,0.02967408891305058
428,bitstamp/FTTUSD - ftx/FTT/USD,-2,-0.019732164118177097
429,bitstamp/FTTUSD - ftx/FTT/USD,-1,-0.05573229477467815
430,bitstamp/FTTUSD - ftx/FTT/USD,0,0.34876403828016844
431,bitstamp/FTTUSD - ftx/FTT/USD,1,-0.0679139834292411
432,bitstamp/FTTUSD - ftx/FTT/USD,2,0.02355793687055156
433,bitstamp/FTTUSD - ftx/FTT/USD,3,0.012921912243869984
434,bitstamp/FTTUSD - ftx/FTT/USD,4,-0.0004980973273419999
435,bitstamp/FTTUSD - ftx/FTT/USD,5,0.016589876950981117
436,bitstamp/FTTUSD - ftx/FTT/USD,6,-0.03540571286756135
437,bitstamp/FTTUSD - ftx/FTT/USD,7,0.010080044315999806
438,bitstamp/FTTUSD - ftx/FTT/USD,8,-0.003129904356709324
439,bitstamp/FTTUSD - ftx/FTT/USD,9,0.014845520585624567
440,bitstamp/FTTUSD - ftx/FTT/USD,10,-0.017452491676369523
441,bitstamp/FTTUSD - ftx/FTT/USD,11,0.007627527141196204
442,bitstamp/FTTUSD - ftx/FTT/USD,12,0.01091696683533419
443,bitstamp/FTTUSD - ftx/FTT/USD,13,0.002041573685479685
444,bitstamp/FTTUSD - ftx/FTT/USD,14,0.008691743298413499
445,bitstamp/FTTUSD - ftx/FTT/USD,15,0.009051094677648015
446,bitstamp/FTTUSD - ftx/FTT/USD,16,0.0010528576825341051
447,bitstamp/FTTUSD - ftx/FTT/USD,17,0.00851904811944664
448,bitstamp/FTTUSD - ftx/FTT/USD,18,0.009340238769894225
449,bitstamp/FTTUSD - ftx/FTT/USD,19,-0.015855418719098707
450,bitstamp/FTTUSD - ftx/FTT/USD,20,-0.011979524123847946
451,bitstamp/FTTUSD - gate-io/FTT_USDT,-20,-0.023809114116010627
452,bitstamp/FTTUSD - gate-io/FTT_USDT,-19,-0.013113674650207727
453,bitstamp/FTTUSD - gate-io/FTT_USDT,-18,0.0017886021606048602
454,bitstamp/FTTUSD - gate-io/FTT_USDT,-17,-0.0015191890998159194
455,bitstamp/FTTUSD - gate-io/FTT_USDT,-16,0.006205006087177106
456,bitstamp/FTTUSD - gate-io/FTT_USDT,-15,0.0174029327192724
457,bitstamp/FTTUSD - gate-io/FTT_USDT,-14,0.021516750064572106
458,bitstamp/FTTUSD - gate-io/FTT_USDT,-13,-0.020622182585866018
459,bitstamp/FTTUSD - gate-io/FTT_USDT,-12,-0.0318407842763164
460,bitstamp/FTTUSD - gate-io/FTT_USDT,-11,-0.017586146117781733
461,bitstamp/FTTUSD - gate-io/FTT_USDT,-10,0.044568648139704126
462,bitstamp/FTTUSD - gate-io/FTT_USDT,-9,0.016746906056456016
463,bitstamp/FTTUSD - gate-io/FTT_USDT,-8,0.0022386694982021575
464,bitstamp/FTTUSD - gate-io/FTT_USDT,-7,-0.028488153760226693
465,bitstamp/FTTUSD - gate-io/FTT_USDT,-6,0.006206472581375134
466,bitstamp/FTTUSD - gate-io/FTT_USDT,-5,0.019509934704538347
467,bitstamp/FTTUSD - gate-io/FTT_USDT,-4,-0.011473037868534262
468,bitstamp/FTTUSD - gate-io/FTT_USDT,-3,0.010884119038187763
469,bitstamp/FTTUSD - gate-io/FTT_USDT,-2,-0.012107606393379156
470,bitstamp/FTTUSD - gate-io/FTT_USDT,-1,0.023823693104391346
471,bitstamp/FTTUSD - gate-io/FTT_USDT,0,0.2268145096840311
472,bitstamp/FTTUSD - gate-io/FTT_USDT,1,0.005302981278662878
473,bitstamp/FTTUSD - gate-io/FTT_USDT,2,0.012435366387591422
474,bitstamp/FTTUSD - gate-io/FTT_USDT,3,0.04302448353020748
475,bitstamp/FTTUSD - gate-io/FTT_USDT,4,-0.023693522865320723
476,bitstamp/FTTUSD - gate-io/FTT_USDT,5,0.010336861168793156
477,bitstamp/FTTUSD - gate-io/FTT_USDT,6,-0.042488612845796976
478,bitstamp/FTTUSD - gate-io/FTT_USDT,7,-0.008154924816632282
479,bitstamp/FTTUSD - gate-io/FTT_USDT,8,0.029017043075947713
480,bitstamp/FTTUSD - gate-io/FTT_USDT,9,0.014999825935165403
481,bitstamp/FTTUSD - gate-io/FTT_USDT,10,-0.020881450789084027
482,bitstamp/FTTUSD - gate-io/FTT_USDT,11,0.002795622034914808
483,bitstamp/FTTUSD - gate-io/FTT_USDT,12,0.014059890292336284
484,bitstamp/FTTUSD - gate-io/FTT_USDT,13,-0.018723951696515348
485,bitstamp/FTTUSD - gate-io/FTT_USDT,14,0.024928735640603016
486,bitstamp/FTTUSD - gate-io/FTT_USDT,15,0.00182939797401708
487,bitstamp/FTTUSD - gate-io/FTT_USDT,16,-0.015544152764677775
488,bitstamp/FTTUSD - gate-io/FTT_USDT,17,0.022499067317569833
489,bitstamp/FTTUSD - gate-io/FTT_USDT,18,0.011620629357660915
490,bitstamp/FTTUSD - gate-io/FTT_USDT,19,-0.01927486278367037
491,bitstamp/FTTUSD - gate-io/FTT_USDT,20,-0.012774404678485835
492,ftx/FTT-PERP - ftx/FTT/USD,-20,0.004729452553432563
493,ftx/FTT-PERP - ftx/FTT/USD,-19,-0.004693550633330023
494,ftx/FTT-PERP - ftx/FTT/USD,-18,-0.002656579085657547
495,ftx/FTT-PERP - ftx/FTT/USD,-17,0.0347100219265203
496,ftx/FTT-PERP - ftx/FTT/USD,-16,0.023940880239599147
497,ftx/FTT-PERP - ftx/FTT/USD,-15,-0.01808108646465142
498,ftx/FTT-PERP - ftx/FTT/USD,-14,-0.01362640517267764
499,ftx/FTT-PERP - ftx/FTT/USD,-13,0.0014442027077307352
500,ftx/FTT-PERP - ftx/FTT/USD,-12,0.009200080355844645
501,ftx/FTT-PERP - ftx/FTT/USD,-11,0.012399213382491276
502,ftx/FTT-PERP - ftx/FTT/USD,-10,0.027312504649176672
503,ftx/FTT-PERP - ftx/FTT/USD,-9,-0.0028394858226494036
504,ftx/FTT-PERP - ftx/FTT/USD,-8,-0.025529652367499187
505,ftx/FTT-PERP - ftx/FTT/USD,-7,0.015582943053276021
506,ftx/FTT-PERP - ftx/FTT/USD,-6,0.010372956423518378
507,ftx/FTT-PERP - ftx/FTT/USD,-5,0.048207331702319986
508,ftx/FTT-PERP - ftx/FTT/USD,-4,0.0077871999332915
509,ftx/FTT-PERP - ftx/FTT/USD,-3,0.020615509991419007
510,ftx/FTT-PERP - ftx/FTT/USD,-2,-0.003782094446860831
511,ftx/FTT-PERP - ftx/FTT/USD,-1,-0.09775902882088117
512,ftx/FTT-PERP - ftx/FTT/USD,0,0.823730030021273
513,ftx/FTT-PERP - ftx/FTT/USD,1,-0.04202555683906421
514,ftx/FTT-PERP - ftx/FTT/USD,2,0.0054910827432927325
515,ftx/FTT-PERP - ftx/FTT/USD,3,0.004684158000966772
516,ftx/FTT-PERP - ftx/FTT/USD,4,0.005643713048632679
517,ftx/FTT-PERP - ftx/FTT/USD,5,0.030299525456666927
518,ftx/FTT-PERP - ftx/FTT/USD,6,-0.015429924480470706
519,ftx/FTT-PERP - ftx/FTT/USD,7,0.005053501176168862
520,ftx/FTT-PERP - ftx/FTT/USD,8,-0.02426356727113344
521,ftx/FTT-PERP - ftx/FTT/USD,9,-0.0035287502303207492
522,ftx/FTT-PERP - ftx/FTT/USD,10,0.026873418760920646
523,ftx/FTT-PERP - ftx/FTT/USD,11,0.00824628275439259
524,ftx/FTT-PERP - ftx/FTT/USD,12,0.03284172725666477
525,ftx/FTT-PERP - ftx/FTT/USD,13,-0.00074289915397969
526,ftx/FTT-PERP - ftx/FTT/USD,14,-0.0151153974131404
527,ftx/FTT-PERP - ftx/FTT/USD,15,-0.013209926793693701
528,ftx/FTT-PERP - ftx/FTT/USD,16,0.019329982108932674
529,ftx/FTT-PERP - ftx/FTT/USD,17,0.023797229548798954
530,ftx/FTT-PERP - ftx/FTT/USD,18,-0.004074502895937859
531,ftx/FTT-PERP - ftx/FTT/USD,19,-0.01598643547650857
532,ftx/FTT-PERP - ftx/FTT/USD,20,0.01855844486844133
533,ftx/FTT-PERP - gate-io/FTT_USDT,-20,-0.011062371331161693
534,ftx/FTT-PERP - gate-io/FTT_USDT,-19,-0.006813086985551035
535,ftx/FTT-PERP - gate-io/FTT_USDT,-18,0.007708879829986042
536,ftx/FTT-PERP - gate-io/FTT_USDT,-17,0.011498526115502353
537,ftx/FTT-PERP - gate-io/FTT_USDT,-16,0.02705258677183726
538,ftx/FTT-PERP - gate-io/FTT_USDT,-15,0.005734495943703239
539,ftx/FTT-PERP - gate-io/FTT_USDT,-14,-0.020904991254918
540,ftx/FTT-PERP - gate-io/FTT_USDT,-13,-0.00833091800856752
541,ftx/FTT-PERP - gate-io/FTT_USDT,-12,0.018519664398082565
542,ftx/FTT-PERP - gate-io/FTT_USDT,-11,0.02049120212759824
543,ftx/FTT-PERP - gate-io/FTT_USDT,-10,-0.001021550416858462
544,ftx/FTT-PERP - gate-io/FTT_USDT,-9,-0.007215800019633177
545,ftx/FTT-PERP - gate-io/FTT_USDT,-8,-0.014642290573217061
546,ftx/FTT-PERP - gate-io/FTT_USDT,-7,0.01048051143803164
547,ftx/FTT-PERP - gate-io/FTT_USDT,-6,0.025577734746129843
548,ftx/FTT-PERP - gate-io/FTT_USDT,-5,0.01373402862418021
549,ftx/FTT-PERP - gate-io/FTT_USDT,-4,0.005642256970399453
550,ftx/FTT-PERP - gate-io/FTT_USDT,-3,-0.0013154993670701522
551,ftx/FTT-PERP - gate-io/FTT_USDT,-2,0.004569297601093832
552,ftx/FTT-PERP - gate-io/FTT_USDT,-1,0.0504229257386848
553,ftx/FTT-PERP - gate-io/FTT_USDT,0,0.4225519946645636
554,ftx/FTT-PERP - gate-io/FTT_USDT,1,0.058492944051728425
555,ftx/FTT-PERP - gate-io/FTT_USDT,2,-0.0013203589274022654
556,ftx/FTT-PERP - gate-io/FTT_USDT,3,-0.002412628087538376
557,ftx/FTT-PERP - gate-io/FTT_USDT,4,0.010416780464091838
558,ftx/FTT-PERP - gate-io/FTT_USDT,5,0.025754958660187458
559,ftx/FTT-PERP - gate-io/FTT_USDT,6,0.0032460418360748503
560,ftx/FTT-PERP - gate-io/FTT_USDT,7,-0.00492059427571924
561,ftx/FTT-PERP - gate-io/FTT_USDT,8,-0.03695750304485593
562,ftx/FTT-PERP - gate-io/FTT_USDT,9,-0.012698763450855494
563,ftx/FTT-PERP - gate-io/FTT_USDT,10,0.023717331672633506
564,ftx/FTT-PERP - gate-io/FTT_USDT,11,0.01669620341647642
565,ftx/FTT-PERP - gate-io/FTT_USDT,12,0.006962754700011607
566,ftx/FTT-PERP - gate-io/FTT_USDT,13,-0.011299299543604317
567,ftx/FTT-PERP - gate-io/FTT_USDT,14,-0.007536674713471611
568,ftx/FTT-PERP - gate-io/FTT_USDT,15,0.00994030316332748
569,ftx/FTT-PERP - gate-io/FTT_USDT,16,0.01413808874329237
570,ftx/FTT-PERP - gate-io/FTT_USDT,17,0.0029583020713458844
571,ftx/FTT-PERP - gate-io/FTT_USDT,18,-0.006853934009550828
572,ftx/FTT-PERP - gate-io/FTT_USDT,19,-0.0028826862096418262
573,ftx/FTT-PERP - gate-io/FTT_USDT,20,-0.001700965070225498
574,ftx/FTT/USD - gate-io/FTT_USDT,-20,-0.016402037447570215
575,ftx/FTT/USD - gate-io/FTT_USDT,-19,-0.011487634492409214
576,ftx/FTT/USD - gate-io/FTT_USDT,-18,0.013563435529673545
577,ftx/FTT/USD - gate-io/FTT_USDT,-17,0.002902514117071576
578,ftx/FTT/USD - gate-io/FTT_USDT,-16,0.0234552750909237
579,ftx/FTT/USD - gate-io/FTT_USDT,-15,0.0024182668154491605
580,ftx/FTT/USD - gate-io/FTT_USDT,-14,-0.0012890706254837076
581,ftx/FTT/USD - gate-io/FTT_USDT,-13,-0.006630145385249258
582,ftx/FTT/USD - gate-io/FTT_USDT,-12,0.008026110849845886
583,ftx/FTT/USD - gate-io/FTT_USDT,-11,0.02534482395412039
584,ftx/FTT/USD - gate-io/FTT_USDT,-10,0.007674100438639776
585,ftx/FTT/USD - gate-io/FTT_USDT,-9,-0.013193343618544365
586,ftx/FTT/USD - gate-io/FTT_USDT,-8,-0.011277294274417461
587,ftx/FTT/USD - gate-io/FTT_USDT,-7,0.0057490643945510254
588,ftx/FTT/USD - gate-io/FTT_USDT,-6,0.007436002907105079
589,ftx/FTT/USD - gate-io/FTT_USDT,-5,0.014581741068000734
590,ftx/FTT/USD - gate-io/FTT_USDT,-4,0.007842864006402323
591,ftx/FTT/USD - gate-io/FTT_USDT,-3,0.007406402813759193
592,ftx/FTT/USD - gate-io/FTT_USDT,-2,-0.000758011173314011
593,ftx/FTT/USD - gate-io/FTT_USDT,-1,0.06511176788591551
594,ftx/FTT/USD - gate-io/FTT_USDT,0,0.367946896774039
595,ftx/FTT/USD - gate-io/FTT_USDT,1,0.04880884640075983
596,ftx/FTT/USD - gate-io/FTT_USDT,2,-0.0017550212425589068
597,ftx/FTT/USD - gate-io/FTT_USDT,3,0.003789468636311075
598,ftx/FTT/USD - gate-io/FTT_USDT,4,0.014704691301552959
599,ftx/FTT/USD - gate-io/FTT_USDT,5,0.018842470149280054
600,ftx/FTT/USD - gate-io/FTT_USDT,6,0.005905494767134974
601,ftx/FTT/USD - gate-io/FTT_USDT,7,-0.0003983841495156162
602,ftx/FTT/USD - gate-io/FTT_USDT,8,-0.03372135730035302
603,ftx/FTT/USD - gate-io/FTT_USDT,9,-0.010067009522672412
604,ftx/FTT/USD - gate-io/FTT_USDT,10,0.01783111161757982
605,ftx/FTT/USD - gate-io/FTT_USDT,11,0.017649324357409776
606,ftx/FTT/USD - gate-io/FTT_USDT,12,0.0030792857056406394
607,ftx/FTT/USD - gate-io/FTT_USDT,13,-0.009388744785545565
608,ftx/FTT/USD - gate-io/FTT_USDT,14,0.0012966032617504424
609,ftx/FTT/USD - gate-io/FTT_USDT,15,-0.0036727848070614525
610,ftx/FTT/USD - gate-io/FTT_USDT,16,0.005696030723567025
611,ftx/FTT/USD - gate-io/FTT_USDT,17,0.024255452773853603
612,ftx/FTT/USD - gate-io/FTT_USDT,18,-0.019324812008237626
613,ftx/FTT/USD - gate-io/FTT_USDT,19,0.010045796585679617
614,ftx/FTT/USD - gate-io/FTT_USDT,20,-0.0026984010832433345
